,Unnamed: 0,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_id,city_dev_perc,experience_lvl,company_class
191,191,26163,city_21,0.624,1,0,Full time course,Masters,STEM,2,,,0,8,0.0,21,62.4,mid_lvl,unknown
192,192,4120,city_16,0.91,1,0,Full time course,Masters,STEM,13,,,3,17,1.0,16,91.0,senior_lvl,unknown
193,193,7335,city_83,0.923,1,0,no_enrollment,High School,,1,,,1,33,0.0,83,92.30000000000001,entry_lvl,unknown
194,194,706,city_16,0.91,1,1,no_enrollment,Masters,STEM,4,100-500,Funded Startup,0,38,0.0,16,91.0,mid_lvl,mid_size_company
195,195,9890,city_103,0.92,1,1,no_enrollment,Graduate,Humanities,14,<10,Early Stage Startup,2,178,0.0,103,92.0,senior_lvl,small_company
196,196,32683,city_160,0.92,1,1,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,11,0.0,160,92.0,expert_lvl,small_company
197,197,27104,city_36,0.893,1,1,no_enrollment,High School,,>20,,,0,87,0.0,36,89.3,expert_lvl,unknown
198,198,7731,city_65,0.802,1,1,no_enrollment,Graduate,STEM,13,,,0,84,0.0,65,80.2,senior_lvl,unknown
199,199,31943,city_71,0.884,1,1,no_enrollment,Graduate,STEM,>20,100-500,Early Stage Startup,2,32,0.0,71,88.4,expert_lvl,mid_size_company
200,200,22899,city_100,0.887,0,1,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,31,1.0,100,88.7,mid_lvl,mid_size_company
201,201,33339,city_21,0.624,1,0,no_enrollment,Graduate,STEM,2,500-999,Public Sector,1,39,0.0,21,62.4,mid_lvl,mid_size_company
202,202,20866,city_59,0.775,0,1,no_enrollment,Graduate,STEM,7,10-49,Pvt Ltd,1,12,0.0,59,77.5,mid_lvl,small_company
203,203,21634,city_21,0.624,0,1,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,50,0.0,21,62.4,mid_lvl,very_large_company
204,204,29529,city_165,0.903,1,1,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,55,1.0,165,90.3,mid_lvl,mid_size_company
205,205,4478,city_11,0.55,0,1,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,,7,1.0,11,55.00000000000001,mid_lvl,small_company
206,206,32095,city_103,0.92,1,1,no_enrollment,Masters,Humanities,2,50-99,Early Stage Startup,1,104,0.0,103,92.0,mid_lvl,small_company
207,207,18272,city_160,0.92,0,1,Full time course,Graduate,Business Degree,>20,,,>4,90,1.0,160,92.0,expert_lvl,unknown
208,208,30098,city_103,0.92,1,1,no_enrollment,Masters,Other,>20,100-500,Pvt Ltd,>4,8,0.0,103,92.0,expert_lvl,mid_size_company
209,209,23825,city_21,0.624,1,0,Full time course,Graduate,STEM,2,,,0,102,0.0,21,62.4,mid_lvl,unknown
210,210,7672,city_21,0.624,0,1,no_enrollment,Masters,STEM,<1,10-49,Pvt Ltd,1,202,1.0,21,62.4,entry_lvl,small_company
211,211,5633,city_145,0.555,0,1,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,22,0.0,145,55.50000000000001,mid_lvl,mid_size_company
212,212,30695,city_21,0.624,1,0,Full time course,Graduate,STEM,3,,Pvt Ltd,0,42,0.0,21,62.4,mid_lvl,unknown
213,213,5573,city_160,0.92,0,0,no_enrollment,Primary School,,4,,Pvt Ltd,0,50,0.0,160,92.0,mid_lvl,unknown
214,214,24936,city_21,0.624,1,1,no_enrollment,Masters,STEM,3,50-99,Funded Startup,1,88,0.0,21,62.4,mid_lvl,small_company
215,215,397,city_73,0.754,0,1,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,4,81,0.0,73,75.4,mid_lvl,large_company
216,216,31602,city_103,0.92,1,1,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,7,0.0,103,92.0,expert_lvl,very_large_company
217,217,5278,city_21,0.624,1,0,no_enrollment,,,3,,Pvt Ltd,0,218,0.0,21,62.4,mid_lvl,unknown
218,218,16814,city_16,0.91,1,1,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,62,0.0,16,91.0,expert_lvl,very_large_company
219,219,19249,city_103,0.92,1,1,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,83,0.0,103,92.0,mid_lvl,small_company
220,220,9475,city_28,0.939,1,1,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,11,0.0,28,93.89999999999999,mid_lvl,large_company
221,221,4865,city_114,0.926,1,0,Part time course,Phd,STEM,>20,50-99,,>4,10,0.0,114,92.60000000000001,expert_lvl,small_company
222,222,20881,city_28,0.939,1,1,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,114,0.0,28,93.89999999999999,senior_lvl,large_company
223,223,21563,city_21,0.624,0,1,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,36,0.0,21,62.4,mid_lvl,small_company
224,224,25114,city_102,0.804,0,0,,Masters,STEM,6,10-49,Pvt Ltd,1,17,0.0,102,80.4,mid_lvl,small_company
225,225,26002,city_16,0.91,1,0,Full time course,Graduate,STEM,2,,,0,80,1.0,16,91.0,mid_lvl,unknown
226,226,8528,city_160,0.92,1,1,Part time course,Graduate,STEM,>20,50-99,Public Sector,>4,108,0.0,160,92.0,expert_lvl,small_company
227,227,6141,city_103,0.92,1,1,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,45,0.0,103,92.0,mid_lvl,mid_size_company
228,228,27667,city_103,0.92,1,0,Full time course,Graduate,STEM,5,,,0,77,0.0,103,92.0,mid_lvl,unknown
229,229,2821,city_114,0.926,1,1,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8,0.0,114,92.60000000000001,expert_lvl,mid_size_company
230,230,21216,city_173,0.878,0,0,no_enrollment,Graduate,STEM,5,,,1,28,0.0,173,87.8,mid_lvl,unknown
231,231,25495,city_142,0.727,2,1,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,>4,37,0.0,142,72.7,mid_lvl,mid_size_company
232,232,20791,city_16,0.91,0,0,Full time course,Graduate,STEM,2,,,2,108,1.0,16,91.0,mid_lvl,unknown
233,233,28015,city_103,0.92,1,1,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,162,0.0,103,92.0,senior_lvl,mid_size_company
234,234,10685,city_73,0.754,0,1,Full time course,High School,,9,,,>4,41,0.0,73,75.4,mid_lvl,unknown
235,235,405,city_165,0.903,1,1,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,4,0.0,165,90.3,expert_lvl,mid_size_company
236,236,13891,city_71,0.884,2,0,no_enrollment,Phd,STEM,3,1000-4999,Public Sector,1,41,0.0,71,88.4,mid_lvl,large_company
237,237,33050,city_165,0.903,0,1,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,12,0.0,165,90.3,expert_lvl,very_large_company
238,238,399,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,190,0.0,103,92.0,expert_lvl,small_company
239,239,8202,city_21,0.624,0,1,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,29,1.0,21,62.4,mid_lvl,small_company
240,240,8751,city_103,0.92,1,1,no_enrollment,Graduate,STEM,6,100-500,Public Sector,1,11,0.0,103,92.0,mid_lvl,mid_size_company
241,241,20744,city_103,0.92,1,0,Full time course,High School,,3,10000+,Pvt Ltd,1,30,0.0,103,92.0,mid_lvl,very_large_company
242,242,25380,city_103,0.92,1,1,no_enrollment,Masters,STEM,13,100-500,,>4,39,0.0,103,92.0,senior_lvl,mid_size_company
243,243,24617,city_102,0.804,1,1,Full time course,High School,,9,,,1,16,0.0,102,80.4,mid_lvl,unknown
244,244,12509,city_114,0.926,1,0,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,5,0.0,114,92.60000000000001,expert_lvl,small_company
245,245,25473,city_26,0.698,1,0,Full time course,High School,,8,,,0,39,0.0,26,69.8,mid_lvl,unknown
246,246,13083,city_114,0.926,1,1,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,>4,29,0.0,114,92.60000000000001,senior_lvl,small_company
247,247,12454,city_21,0.624,0,1,Full time course,Masters,STEM,4,50-99,NGO,2,210,0.0,21,62.4,mid_lvl,small_company
248,248,3500,city_103,0.92,0,0,Part time course,High School,,6,50-99,Funded Startup,1,54,0.0,103,92.0,mid_lvl,small_company
249,249,15922,city_160,0.92,1,1,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,44,0.0,160,92.0,mid_lvl,small_company
250,250,6685,city_16,0.91,1,1,no_enrollment,Graduate,STEM,15,,,>4,47,0.0,16,91.0,expert_lvl,unknown
251,251,28838,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,74,0.0,103,92.0,expert_lvl,large_company
252,252,24082,city_21,0.624,1,1,no_enrollment,Masters,STEM,6,10-49,Pvt Ltd,1,8,1.0,21,62.4,mid_lvl,small_company
253,253,24846,city_21,0.624,0,0,Full time course,Graduate,STEM,7,,,0,20,1.0,21,62.4,mid_lvl,unknown
254,254,1020,city_103,0.92,1,1,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0.0,103,92.0,mid_lvl,mid_size_company
255,255,6189,city_36,0.893,0,0,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,110,0.0,36,89.3,mid_lvl,small_company
256,256,16994,city_46,0.762,0,1,Part time course,High School,,3,10-49,Pvt Ltd,1,262,0.0,46,76.2,mid_lvl,small_company
257,257,13135,city_138,0.836,1,1,no_enrollment,Masters,STEM,14,,,1,6,0.0,138,83.6,senior_lvl,unknown
258,258,14578,city_64,0.6659999999999999,1,1,Part time course,Graduate,STEM,9,10-49,Pvt Ltd,1,19,1.0,64,66.6,mid_lvl,small_company
259,259,20732,city_64,0.6659999999999999,0,0,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23,1.0,64,66.6,expert_lvl,small_company
260,260,16496,city_21,0.624,1,0,,Graduate,STEM,<1,,,1,107,1.0,21,62.4,entry_lvl,unknown
261,261,16537,city_136,0.897,1,1,no_enrollment,Masters,STEM,15,10000+,,>4,134,0.0,136,89.7,expert_lvl,very_large_company
262,262,17358,city_114,0.926,1,1,no_enrollment,Masters,STEM,11,10-49,Early Stage Startup,1,40,0.0,114,92.60000000000001,senior_lvl,small_company
263,263,21933,city_71,0.884,1,1,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,0.0,71,88.4,senior_lvl,small_company
264,264,7342,city_160,0.92,1,1,no_enrollment,Graduate,STEM,11,,,3,102,0.0,160,92.0,senior_lvl,unknown
265,265,5630,city_21,0.624,1,0,Full time course,Graduate,STEM,2,,,0,100,0.0,21,62.4,mid_lvl,unknown
266,266,24152,city_83,0.923,1,0,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,0,30,0.0,83,92.30000000000001,mid_lvl,very_large_company
267,267,17762,city_103,0.92,0,0,no_enrollment,High School,,5,,,1,20,1.0,103,92.0,mid_lvl,unknown
268,268,4310,city_103,0.92,0,1,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4,0.0,103,92.0,senior_lvl,large_company
269,269,5142,city_16,0.91,0,0,no_enrollment,Primary School,,5,,,0,15,0.0,16,91.0,mid_lvl,unknown
270,270,22319,city_21,0.624,1,0,no_enrollment,Graduate,STEM,<1,,,1,14,1.0,21,62.4,entry_lvl,unknown
271,271,30912,city_83,0.923,1,0,no_enrollment,Primary School,,1,,Pvt Ltd,0,103,0.0,83,92.30000000000001,entry_lvl,unknown
272,272,20976,city_160,0.92,1,1,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40,0.0,160,92.0,mid_lvl,large_company
273,273,13150,city_16,0.91,1,1,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,27,0.0,16,91.0,expert_lvl,mid_size_company
274,274,12206,city_114,0.926,1,0,no_enrollment,High School,,10,100-500,Pvt Ltd,>4,46,0.0,114,92.60000000000001,senior_lvl,mid_size_company
275,275,9407,city_114,0.926,1,1,no_enrollment,High School,,7,50-99,Pvt Ltd,>4,110,0.0,114,92.60000000000001,mid_lvl,small_company
276,276,13152,city_103,0.92,1,1,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,0.0,103,92.0,senior_lvl,small_company
277,277,1069,city_103,0.92,0,1,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,57,0.0,103,92.0,mid_lvl,very_large_company
278,278,25418,city_160,0.92,1,1,Full time course,Graduate,STEM,6,,,1,240,0.0,160,92.0,mid_lvl,unknown
279,279,22689,city_98,0.949,1,1,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42,0.0,98,94.89999999999999,mid_lvl,small_company
280,280,5104,city_75,0.939,1,1,no_enrollment,Masters,STEM,7,,,1,16,1.0,75,93.89999999999999,mid_lvl,unknown
281,281,13994,city_12,0.64,1,1,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0,40,1.0,12,64.0,expert_lvl,small_company
282,282,27064,city_103,0.92,1,1,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,2,94,0.0,103,92.0,mid_lvl,mid_size_company
283,283,14598,city_37,0.794,0,0,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160,0.0,37,79.4,mid_lvl,large_company
284,284,9571,city_173,0.878,1,0,Part time course,Graduate,STEM,10,10-49,Early Stage Startup,1,25,0.0,173,87.8,senior_lvl,small_company
285,285,30854,city_43,0.516,1,1,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11,0.0,43,51.6,mid_lvl,small_company
286,286,25290,city_173,0.878,0,1,no_enrollment,High School,,<1,100-500,Pvt Ltd,1,29,0.0,173,87.8,entry_lvl,mid_size_company
287,287,29640,city_90,0.698,1,1,no_enrollment,Graduate,STEM,8,,,1,23,0.0,90,69.8,mid_lvl,unknown
288,288,17519,city_142,0.727,1,1,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,2,113,0.0,142,72.7,senior_lvl,small_company
289,289,12111,city_73,0.754,0,1,no_enrollment,Graduate,STEM,15,,,2,56,0.0,73,75.4,expert_lvl,unknown
290,290,6085,city_104,0.924,1,0,Full time course,Graduate,STEM,2,,,1,39,1.0,104,92.4,mid_lvl,unknown
291,291,27277,city_103,0.92,0,0,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20,0.0,103,92.0,mid_lvl,large_company
292,292,31692,city_160,0.92,1,1,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0.0,160,92.0,expert_lvl,very_large_company
293,293,6052,city_103,0.92,1,1,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0.0,103,92.0,expert_lvl,small_company
294,294,18161,city_145,0.555,0,0,Full time course,Graduate,STEM,4,,,1,106,0.0,145,55.50000000000001,mid_lvl,unknown
295,295,12934,city_114,0.926,1,1,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,0.0,114,92.60000000000001,expert_lvl,mid_size_company
296,296,30400,city_73,0.754,1,1,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51,0.0,73,75.4,mid_lvl,very_large_company
297,297,26419,city_67,0.855,2,1,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0.0,67,85.5,mid_lvl,large_company
298,298,4188,city_103,0.92,0,1,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,150,0.0,103,92.0,expert_lvl,mid_size_company
299,299,12117,city_74,0.579,1,1,no_enrollment,Graduate,STEM,4,10-49,Pvt Ltd,1,320,0.0,74,57.9,mid_lvl,small_company
300,300,28847,city_136,0.897,1,1,no_enrollment,Masters,STEM,7,,,0,20,0.0,136,89.7,mid_lvl,unknown
301,301,30472,city_21,0.624,1,0,Full time course,,,4,1000-4999,Pvt Ltd,1,9,1.0,21,62.4,mid_lvl,large_company
302,302,32534,city_102,0.804,1,1,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0.0,102,80.4,mid_lvl,large_company
303,303,22395,city_21,0.624,1,1,no_enrollment,Masters,STEM,3,,Public Sector,1,129,1.0,21,62.4,mid_lvl,unknown
304,304,4876,city_67,0.855,2,1,no_enrollment,Masters,STEM,10,,,1,42,0.0,67,85.5,senior_lvl,unknown
305,305,25182,city_61,0.913,0,0,no_enrollment,High School,,2,100-500,Pvt Ltd,0,58,0.0,61,91.3,mid_lvl,mid_size_company
306,306,26135,city_103,0.92,1,0,Full time course,High School,,3,,,1,126,1.0,103,92.0,mid_lvl,unknown
307,307,7517,city_103,0.92,0,0,no_enrollment,High School,,4,,,1,45,1.0,103,92.0,mid_lvl,unknown
308,308,2793,city_83,0.923,1,1,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,>4,166,0.0,83,92.30000000000001,expert_lvl,small_company
309,309,25174,city_61,0.913,1,1,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110,0.0,61,91.3,mid_lvl,small_company
310,310,5593,city_103,0.92,1,1,Full time course,Graduate,STEM,>20,,,1,37,0.0,103,92.0,expert_lvl,unknown
311,311,14003,city_102,0.804,2,1,Part time course,Graduate,STEM,2,,,1,95,1.0,102,80.4,mid_lvl,unknown
312,312,33057,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,,,>4,29,1.0,103,92.0,expert_lvl,unknown
313,313,30484,city_114,0.926,1,1,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31,0.0,114,92.60000000000001,expert_lvl,small_company
314,314,14688,city_116,0.743,1,0,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97,0.0,116,74.3,senior_lvl,small_company
315,315,25459,city_114,0.926,1,0,no_enrollment,Primary School,,3,,,0,16,0.0,114,92.60000000000001,mid_lvl,unknown
316,316,23657,city_103,0.92,1,0,no_enrollment,Primary School,,4,,,0,14,0.0,103,92.0,mid_lvl,unknown
317,317,20322,city_102,0.804,1,1,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,206,0.0,102,80.4,expert_lvl,mid_size_company
318,318,22194,city_103,0.92,2,1,no_enrollment,Graduate,STEM,2,10-49,Funded Startup,1,204,0.0,103,92.0,mid_lvl,small_company
319,319,31401,city_103,0.92,1,1,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,116,0.0,103,92.0,expert_lvl,very_large_company
320,320,14914,city_102,0.804,0,1,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,4,161,0.0,102,80.4,expert_lvl,mid_size_company
321,321,20376,city_160,0.92,1,1,no_enrollment,Graduate,STEM,>20,,,>4,25,1.0,160,92.0,expert_lvl,unknown
322,322,27530,city_103,0.92,0,1,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,94,0.0,103,92.0,expert_lvl,mid_size_company
323,323,24701,city_103,0.92,0,1,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16,0.0,103,92.0,expert_lvl,very_large_company
324,324,6790,city_90,0.698,1,1,Full time course,Masters,STEM,15,,,1,100,0.0,90,69.8,expert_lvl,unknown
325,325,10102,city_103,0.92,1,1,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,0,107,0.0,103,92.0,expert_lvl,very_large_company
326,326,10338,city_157,0.769,1,1,Part time course,Masters,STEM,11,,,1,17,0.0,157,76.9,senior_lvl,unknown
327,327,15701,city_16,0.91,1,1,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140,0.0,16,91.0,senior_lvl,small_company
328,328,21218,city_75,0.939,1,1,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,75,0.0,75,93.89999999999999,mid_lvl,very_large_company
329,329,1586,city_75,0.939,0,1,no_enrollment,High School,,6,,,1,59,0.0,75,93.89999999999999,mid_lvl,unknown
330,330,9189,city_23,0.899,0,1,no_enrollment,High School,,6,50-99,,1,146,0.0,23,89.9,mid_lvl,small_company
331,331,13788,city_93,0.865,0,0,no_enrollment,,,3,,,0,302,0.0,93,86.5,mid_lvl,unknown
332,332,10752,city_67,0.855,2,1,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,42,1.0,67,85.5,mid_lvl,mid_size_company
333,333,28406,city_103,0.92,0,1,no_enrollment,Graduate,No Major,14,,Pvt Ltd,1,131,0.0,103,92.0,senior_lvl,unknown
334,334,26320,city_94,0.698,0,1,Part time course,High School,,9,,,4,74,0.0,94,69.8,mid_lvl,unknown
335,335,17460,city_16,0.91,2,1,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0.0,16,91.0,mid_lvl,very_large_company
336,336,18657,city_102,0.804,0,0,no_enrollment,Graduate,STEM,3,,,0,53,1.0,102,80.4,mid_lvl,unknown
337,337,9384,city_61,0.913,1,1,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,143,0.0,61,91.3,expert_lvl,mid_size_company
338,338,4269,city_67,0.855,2,1,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72,0.0,67,85.5,senior_lvl,small_company
339,339,14935,city_103,0.92,1,1,no_enrollment,High School,,11,500-999,Pvt Ltd,1,7,0.0,103,92.0,senior_lvl,mid_size_company
340,340,28033,city_136,0.897,1,0,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182,0.0,136,89.7,mid_lvl,small_company
341,341,1568,city_99,0.915,1,1,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0.0,99,91.5,expert_lvl,small_company
342,342,15465,city_100,0.887,1,1,no_enrollment,High School,,2,50-99,Public Sector,1,82,0.0,100,88.7,mid_lvl,small_company
343,343,26233,city_16,0.91,1,1,,Graduate,STEM,2,10000+,Pvt Ltd,1,58,0.0,16,91.0,mid_lvl,very_large_company
344,344,24729,city_104,0.924,0,1,no_enrollment,Graduate,STEM,9,10-49,Pvt Ltd,1,94,0.0,104,92.4,mid_lvl,small_company
345,345,29440,city_21,0.624,1,1,no_enrollment,Graduate,STEM,4,<10,,2,60,1.0,21,62.4,mid_lvl,small_company
346,346,32652,city_65,0.802,1,1,Full time course,Masters,STEM,5,100-500,Pvt Ltd,4,124,0.0,65,80.2,mid_lvl,mid_size_company
347,347,28556,city_149,0.6890000000000001,0,0,no_enrollment,Primary School,,2,,,2,46,0.0,149,68.9,mid_lvl,unknown
348,348,12875,city_152,0.698,1,0,Full time course,Masters,STEM,3,,NGO,2,57,1.0,152,69.8,mid_lvl,unknown
349,349,21078,city_160,0.92,2,1,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0.0,160,92.0,mid_lvl,small_company
350,350,30331,city_103,0.92,0,1,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,101,0.0,103,92.0,senior_lvl,large_company
351,351,5899,city_150,0.698,1,0,no_enrollment,Primary School,,3,,Pvt Ltd,0,31,0.0,150,69.8,mid_lvl,unknown
352,352,22787,city_136,0.897,1,1,no_enrollment,Graduate,STEM,>20,,,1,36,0.0,136,89.7,expert_lvl,unknown
353,353,27435,city_36,0.893,1,1,Part time course,Graduate,STEM,15,,,4,198,0.0,36,89.3,expert_lvl,unknown
354,354,2855,city_16,0.91,1,0,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,0,31,0.0,16,91.0,mid_lvl,very_large_company
355,355,18385,city_11,0.55,0,1,,Masters,STEM,9,50-99,Pvt Ltd,1,12,0.0,11,55.00000000000001,mid_lvl,small_company
356,356,27866,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,31,0.0,103,92.0,expert_lvl,small_company
357,357,7328,city_103,0.92,1,1,no_enrollment,Graduate,STEM,20,,,>4,26,1.0,103,92.0,expert_lvl,unknown
358,358,24807,city_103,0.92,1,1,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55,0.0,103,92.0,mid_lvl,small_company
359,359,27113,city_21,0.624,1,1,no_enrollment,Graduate,STEM,11,,,>4,8,1.0,21,62.4,senior_lvl,unknown
360,360,6008,city_16,0.91,1,1,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,38,0.0,16,91.0,expert_lvl,mid_size_company
361,361,760,city_23,0.899,1,1,no_enrollment,Graduate,Humanities,16,,,2,8,0.0,23,89.9,expert_lvl,unknown
362,362,2990,city_173,0.878,1,1,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32,1.0,173,87.8,expert_lvl,large_company
363,363,28229,city_40,0.7759999999999999,1,1,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,51,0.0,40,77.6,expert_lvl,mid_size_company
364,364,4162,city_102,0.804,1,1,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22,0.0,102,80.4,mid_lvl,large_company
365,365,27326,city_114,0.926,1,1,Full time course,High School,,7,,,1,17,0.0,114,92.60000000000001,mid_lvl,unknown
366,366,604,city_16,0.91,1,0,,,,3,,,0,24,0.0,16,91.0,mid_lvl,unknown
367,367,2194,city_23,0.899,1,1,no_enrollment,Graduate,STEM,5,10-49,Funded Startup,1,19,0.0,23,89.9,mid_lvl,small_company
368,368,21564,city_21,0.624,1,1,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46,1.0,21,62.4,mid_lvl,small_company
369,369,17432,city_16,0.91,2,1,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15,0.0,16,91.0,senior_lvl,small_company
370,370,13952,city_160,0.92,1,1,no_enrollment,Masters,STEM,>20,,,>4,23,1.0,160,92.0,expert_lvl,unknown
371,371,1988,city_36,0.893,1,1,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38,0.0,36,89.3,expert_lvl,mid_size_company
372,372,23691,city_21,0.624,0,0,Full time course,Masters,STEM,4,,,0,46,1.0,21,62.4,mid_lvl,unknown
373,373,10481,city_102,0.804,0,0,Full time course,Graduate,Business Degree,<1,,,0,214,0.0,102,80.4,entry_lvl,unknown
374,374,8540,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52,0.0,103,92.0,expert_lvl,large_company
375,375,8806,city_103,0.92,2,0,no_enrollment,Graduate,STEM,<1,,,0,22,1.0,103,92.0,entry_lvl,unknown
376,376,15468,city_114,0.926,1,1,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,65,0.0,114,92.60000000000001,expert_lvl,mid_size_company
377,377,32747,city_160,0.92,0,1,Full time course,Graduate,No Major,14,50-99,Pvt Ltd,1,64,0.0,160,92.0,senior_lvl,small_company
378,378,1297,city_103,0.92,1,1,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86,0.0,103,92.0,mid_lvl,large_company
379,379,4075,city_100,0.887,1,0,Full time course,Graduate,STEM,4,,,1,52,1.0,100,88.7,mid_lvl,unknown
380,380,12772,city_136,0.897,0,1,no_enrollment,Masters,STEM,14,,,>4,21,0.0,136,89.7,senior_lvl,unknown
381,381,22517,city_114,0.926,1,0,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86,0.0,114,92.60000000000001,mid_lvl,large_company
382,382,26388,city_136,0.897,1,0,Full time course,Masters,STEM,5,,,4,288,1.0,136,89.7,mid_lvl,unknown
383,383,30676,city_16,0.91,1,1,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,53,0.0,16,91.0,expert_lvl,mid_size_company
