,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_type,last_new_job,training_hours,target,city_id,city_dev_perc,experience_lvl,company_class
263,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,11,0.0,71,88.4,senior_lvl,small_company
264,1,1,no_enrollment,Graduate,STEM,,3,102,0.0,160,92.0,senior_lvl,unknown
265,1,0,Full time course,Graduate,STEM,,0,100,0.0,21,62.4,mid_lvl,unknown
266,1,0,no_enrollment,Masters,STEM,Pvt Ltd,0,30,0.0,83,92.3,mid_lvl,very_large_company
267,0,0,no_enrollment,High School,,,1,20,1.0,103,92.0,mid_lvl,unknown
268,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,4,0.0,103,92.0,senior_lvl,large_company
269,0,0,no_enrollment,Primary School,,,0,15,0.0,16,91.0,mid_lvl,unknown
270,1,0,no_enrollment,Graduate,STEM,,1,14,1.0,21,62.4,entry_lvl,unknown
271,1,0,no_enrollment,Primary School,,Pvt Ltd,0,103,0.0,83,92.3,entry_lvl,unknown
272,1,1,Part time course,Graduate,STEM,Public Sector,2,40,0.0,160,92.0,mid_lvl,large_company
273,1,1,no_enrollment,Phd,STEM,Pvt Ltd,2,27,0.0,16,91.0,expert_lvl,mid_size_company
274,1,0,no_enrollment,High School,,Pvt Ltd,>4,46,0.0,114,92.6,senior_lvl,mid_size_company
275,1,1,no_enrollment,High School,,Pvt Ltd,>4,110,0.0,114,92.6,mid_lvl,small_company
276,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,96,0.0,103,92.0,senior_lvl,small_company
277,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,57,0.0,103,92.0,mid_lvl,very_large_company
278,1,1,Full time course,Graduate,STEM,,1,240,0.0,160,92.0,mid_lvl,unknown
279,1,1,no_enrollment,Graduate,STEM,Funded Startup,4,42,0.0,98,94.9,mid_lvl,small_company
280,1,1,no_enrollment,Masters,STEM,,1,16,1.0,75,93.9,mid_lvl,unknown
281,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,0,40,1.0,12,64.0,expert_lvl,small_company
282,1,1,no_enrollment,Graduate,STEM,Funded Startup,2,94,0.0,103,92.0,mid_lvl,mid_size_company
283,0,0,no_enrollment,Graduate,STEM,Pvt Ltd,1,160,0.0,37,79.4,mid_lvl,large_company
284,1,0,Part time course,Graduate,STEM,Early Stage Startup,1,25,0.0,173,87.8,senior_lvl,small_company
285,1,1,no_enrollment,Graduate,STEM,Early Stage Startup,1,11,0.0,43,51.6,mid_lvl,small_company
286,0,1,no_enrollment,High School,,Pvt Ltd,1,29,0.0,173,87.8,entry_lvl,mid_size_company
287,1,1,no_enrollment,Graduate,STEM,,1,23,0.0,90,69.8,mid_lvl,unknown
288,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,113,0.0,142,72.7,senior_lvl,small_company
289,0,1,no_enrollment,Graduate,STEM,,2,56,0.0,73,75.4,expert_lvl,unknown
290,1,0,Full time course,Graduate,STEM,,1,39,1.0,104,92.4,mid_lvl,unknown
291,0,0,no_enrollment,Graduate,STEM,Pvt Ltd,1,20,0.0,103,92.0,mid_lvl,large_company
292,1,1,Full time course,Graduate,STEM,Pvt Ltd,1,40,0.0,160,92.0,expert_lvl,very_large_company
293,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,56,0.0,103,92.0,expert_lvl,small_company
294,0,0,Full time course,Graduate,STEM,,1,106,0.0,145,55.50000000000001,mid_lvl,unknown
295,1,1,Part time course,Graduate,STEM,Pvt Ltd,2,64,0.0,114,92.6,expert_lvl,mid_size_company
296,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,51,0.0,73,75.4,mid_lvl,very_large_company
297,2,1,Full time course,Graduate,STEM,Pvt Ltd,2,41,0.0,67,85.5,mid_lvl,large_company
298,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,150,0.0,103,92.0,expert_lvl,mid_size_company
299,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,320,0.0,74,57.9,mid_lvl,small_company
300,1,1,no_enrollment,Masters,STEM,,0,20,0.0,136,89.7,mid_lvl,unknown
301,1,0,Full time course,,,Pvt Ltd,1,9,1.0,21,62.4,mid_lvl,large_company
302,1,1,Full time course,Graduate,STEM,Pvt Ltd,1,74,0.0,102,80.4,mid_lvl,large_company
303,1,1,no_enrollment,Masters,STEM,Public Sector,1,129,1.0,21,62.4,mid_lvl,unknown
304,2,1,no_enrollment,Masters,STEM,,1,42,0.0,67,85.5,senior_lvl,unknown
305,0,0,no_enrollment,High School,,Pvt Ltd,0,58,0.0,61,91.3,mid_lvl,mid_size_company
306,1,0,Full time course,High School,,,1,126,1.0,103,92.0,mid_lvl,unknown
307,0,0,no_enrollment,High School,,,1,45,1.0,103,92.0,mid_lvl,unknown
308,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,166,0.0,83,92.3,expert_lvl,small_company
309,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,110,0.0,61,91.3,mid_lvl,small_company
310,1,1,Full time course,Graduate,STEM,,1,37,0.0,103,92.0,expert_lvl,unknown
311,2,1,Part time course,Graduate,STEM,,1,95,1.0,102,80.4,mid_lvl,unknown
312,1,1,no_enrollment,Graduate,STEM,,>4,29,1.0,103,92.0,expert_lvl,unknown
313,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,31,0.0,114,92.6,expert_lvl,small_company
314,1,0,Full time course,Masters,STEM,Pvt Ltd,>4,97,0.0,116,74.3,senior_lvl,small_company
315,1,0,no_enrollment,Primary School,,,0,16,0.0,114,92.6,mid_lvl,unknown
316,1,0,no_enrollment,Primary School,,,0,14,0.0,103,92.0,mid_lvl,unknown
317,1,1,no_enrollment,Phd,STEM,Pvt Ltd,>4,206,0.0,102,80.4,expert_lvl,mid_size_company
318,2,1,no_enrollment,Graduate,STEM,Funded Startup,1,204,0.0,103,92.0,mid_lvl,small_company
319,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,116,0.0,103,92.0,expert_lvl,very_large_company
320,0,1,no_enrollment,Masters,STEM,Pvt Ltd,4,161,0.0,102,80.4,expert_lvl,mid_size_company
321,1,1,no_enrollment,Graduate,STEM,,>4,25,1.0,160,92.0,expert_lvl,unknown
322,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,94,0.0,103,92.0,expert_lvl,mid_size_company
323,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,16,0.0,103,92.0,expert_lvl,very_large_company
324,1,1,Full time course,Masters,STEM,,1,100,0.0,90,69.8,expert_lvl,unknown
325,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,0,107,0.0,103,92.0,expert_lvl,very_large_company
326,1,1,Part time course,Masters,STEM,,1,17,0.0,157,76.9,senior_lvl,unknown
327,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,140,0.0,16,91.0,senior_lvl,small_company
328,1,1,no_enrollment,Graduate,Humanities,Pvt Ltd,2,75,0.0,75,93.9,mid_lvl,very_large_company
329,0,1,no_enrollment,High School,,,1,59,0.0,75,93.9,mid_lvl,unknown
330,0,1,no_enrollment,High School,,,1,146,0.0,23,89.9,mid_lvl,small_company
331,0,0,no_enrollment,,,,0,302,0.0,93,86.5,mid_lvl,unknown
332,2,1,no_enrollment,Masters,STEM,Pvt Ltd,2,42,1.0,67,85.5,mid_lvl,mid_size_company
333,0,1,no_enrollment,Graduate,No Major,Pvt Ltd,1,131,0.0,103,92.0,senior_lvl,unknown
334,0,1,Part time course,High School,,,4,74,0.0,94,69.8,mid_lvl,unknown
335,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,22,0.0,16,91.0,mid_lvl,very_large_company
336,0,0,no_enrollment,Graduate,STEM,,0,53,1.0,102,80.4,mid_lvl,unknown
337,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,143,0.0,61,91.3,expert_lvl,mid_size_company
338,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,72,0.0,67,85.5,senior_lvl,small_company
339,1,1,no_enrollment,High School,,Pvt Ltd,1,7,0.0,103,92.0,senior_lvl,mid_size_company
340,1,0,Full time course,Graduate,STEM,Early Stage Startup,1,182,0.0,136,89.7,mid_lvl,small_company
341,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,50,0.0,99,91.5,expert_lvl,small_company
342,1,1,no_enrollment,High School,,Public Sector,1,82,0.0,100,88.7,mid_lvl,small_company
343,1,1,,Graduate,STEM,Pvt Ltd,1,58,0.0,16,91.0,mid_lvl,very_large_company
344,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,94,0.0,104,92.4,mid_lvl,small_company
345,1,1,no_enrollment,Graduate,STEM,,2,60,1.0,21,62.4,mid_lvl,small_company
346,1,1,Full time course,Masters,STEM,Pvt Ltd,4,124,0.0,65,80.2,mid_lvl,mid_size_company
347,0,0,no_enrollment,Primary School,,,2,46,0.0,149,68.9,mid_lvl,unknown
348,1,0,Full time course,Masters,STEM,NGO,2,57,1.0,152,69.8,mid_lvl,unknown
349,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,17,0.0,160,92.0,mid_lvl,small_company
350,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,101,0.0,103,92.0,senior_lvl,large_company
351,1,0,no_enrollment,Primary School,,Pvt Ltd,0,31,0.0,150,69.8,mid_lvl,unknown
352,1,1,no_enrollment,Graduate,STEM,,1,36,0.0,136,89.7,expert_lvl,unknown
353,1,1,Part time course,Graduate,STEM,,4,198,0.0,36,89.3,expert_lvl,unknown
354,1,0,no_enrollment,Masters,STEM,Pvt Ltd,0,31,0.0,16,91.0,mid_lvl,very_large_company
355,0,1,,Masters,STEM,Pvt Ltd,1,12,0.0,11,55.00000000000001,mid_lvl,small_company
356,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,31,0.0,103,92.0,expert_lvl,small_company
357,1,1,no_enrollment,Graduate,STEM,,>4,26,1.0,103,92.0,expert_lvl,unknown
358,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,55,0.0,103,92.0,mid_lvl,small_company
359,1,1,no_enrollment,Graduate,STEM,,>4,8,1.0,21,62.4,senior_lvl,unknown
360,1,1,no_enrollment,High School,,Pvt Ltd,>4,38,0.0,16,91.0,expert_lvl,mid_size_company
361,1,1,no_enrollment,Graduate,Humanities,,2,8,0.0,23,89.9,expert_lvl,unknown
362,1,1,no_enrollment,Masters,STEM,Pvt Ltd,3,32,1.0,173,87.8,expert_lvl,large_company
363,1,1,Part time course,Graduate,STEM,Funded Startup,>4,51,0.0,40,77.6,expert_lvl,mid_size_company
364,1,1,Full time course,Graduate,STEM,Pvt Ltd,2,22,0.0,102,80.4,mid_lvl,large_company
365,1,1,Full time course,High School,,,1,17,0.0,114,92.6,mid_lvl,unknown
366,1,0,,,,,0,24,0.0,16,91.0,mid_lvl,unknown
367,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,19,0.0,23,89.9,mid_lvl,small_company
368,1,1,Full time course,Masters,STEM,Pvt Ltd,2,46,1.0,21,62.4,mid_lvl,small_company
369,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,15,0.0,16,91.0,senior_lvl,small_company
370,1,1,no_enrollment,Masters,STEM,,>4,23,1.0,160,92.0,expert_lvl,unknown
371,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,38,0.0,36,89.3,expert_lvl,mid_size_company
372,0,0,Full time course,Masters,STEM,,0,46,1.0,21,62.4,mid_lvl,unknown
373,0,0,Full time course,Graduate,Business Degree,,0,214,0.0,102,80.4,entry_lvl,unknown
374,1,1,no_enrollment,Graduate,STEM,Public Sector,>4,52,0.0,103,92.0,expert_lvl,large_company
375,2,0,no_enrollment,Graduate,STEM,,0,22,1.0,103,92.0,entry_lvl,unknown
376,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,65,0.0,114,92.6,expert_lvl,mid_size_company
377,0,1,Full time course,Graduate,No Major,Pvt Ltd,1,64,0.0,160,92.0,senior_lvl,small_company
378,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,86,0.0,103,92.0,mid_lvl,large_company
379,1,0,Full time course,Graduate,STEM,,1,52,1.0,100,88.7,mid_lvl,unknown
380,0,1,no_enrollment,Masters,STEM,,>4,21,0.0,136,89.7,senior_lvl,unknown
381,1,0,no_enrollment,Graduate,STEM,Public Sector,1,86,0.0,114,92.6,mid_lvl,large_company
382,1,0,Full time course,Masters,STEM,,4,288,1.0,136,89.7,mid_lvl,unknown
383,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,53,0.0,16,91.0,expert_lvl,mid_size_company
384,1,1,no_enrollment,Graduate,STEM,,1,60,0.0,75,93.9,expert_lvl,small_company
385,1,1,no_enrollment,Masters,STEM,,>4,178,0.0,16,91.0,expert_lvl,unknown
386,1,1,no_enrollment,Phd,STEM,Pvt Ltd,2,166,0.0,75,93.9,expert_lvl,small_company
387,1,1,no_enrollment,Phd,Humanities,,1,62,0.0,104,92.4,expert_lvl,unknown
388,1,1,Full time course,Graduate,STEM,,1,35,0.0,21,62.4,mid_lvl,very_large_company
389,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,106,0.0,103,92.0,expert_lvl,mid_size_company
390,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,0,58,0.0,138,83.6,mid_lvl,small_company
391,1,1,Full time course,Masters,,,,44,1.0,90,69.8,unknown,unknown
392,1,1,,Masters,STEM,Funded Startup,1,72,0.0,16,91.0,mid_lvl,small_company
393,0,1,no_enrollment,High School,,Pvt Ltd,1,80,0.0,103,92.0,expert_lvl,very_large_company
394,1,1,no_enrollment,Masters,STEM,NGO,2,166,0.0,75,93.9,expert_lvl,large_company
395,0,1,no_enrollment,Masters,STEM,Pvt Ltd,1,25,0.0,10,89.5,expert_lvl,mid_size_company
396,1,1,no_enrollment,Graduate,Business Degree,Pvt Ltd,0,109,0.0,103,92.0,expert_lvl,very_large_company
397,1,1,no_enrollment,Graduate,STEM,Early Stage Startup,1,37,0.0,71,88.4,entry_lvl,small_company
398,0,0,Full time course,Graduate,STEM,,0,55,1.0,11,55.00000000000001,mid_lvl,unknown
399,1,0,,,,,0,32,0.0,103,92.0,mid_lvl,unknown
400,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,3,51,0.0,45,89.0,mid_lvl,small_company
401,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,84,0.0,103,92.0,expert_lvl,small_company
402,1,1,no_enrollment,Graduate,STEM,NGO,1,72,0.0,114,92.6,expert_lvl,mid_size_company
403,1,1,no_enrollment,High School,,Pvt Ltd,1,47,0.0,100,88.7,expert_lvl,mid_size_company
404,1,0,Full time course,Graduate,STEM,,4,47,0.0,67,85.5,senior_lvl,unknown
405,1,1,,High School,,Funded Startup,2,20,0.0,73,75.4,mid_lvl,small_company
406,1,1,no_enrollment,Graduate,STEM,,1,198,1.0,21,62.4,mid_lvl,unknown
407,1,0,no_enrollment,Graduate,Other,Public Sector,1,64,0.0,103,92.0,mid_lvl,large_company
408,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,23,1.0,50,89.6,expert_lvl,very_large_company
409,1,0,Full time course,Masters,STEM,Public Sector,3,96,0.0,71,88.4,senior_lvl,mid_size_company
410,1,0,no_enrollment,High School,,Pvt Ltd,0,306,0.0,21,62.4,mid_lvl,unknown
411,1,1,no_enrollment,Graduate,STEM,NGO,1,8,0.0,73,75.4,mid_lvl,small_company
412,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,48,0.0,46,76.2,expert_lvl,mid_size_company
413,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,98,1.0,21,62.4,mid_lvl,small_company
414,0,0,no_enrollment,Phd,STEM,NGO,0,46,0.0,114,92.6,mid_lvl,mid_size_company
415,1,0,Full time course,Graduate,STEM,,1,53,1.0,103,92.0,entry_lvl,unknown
416,1,1,no_enrollment,Graduate,Arts,Pvt Ltd,1,102,0.0,103,92.0,expert_lvl,small_company
417,0,0,Full time course,Graduate,STEM,,1,76,0.0,160,92.0,mid_lvl,unknown
418,1,0,no_enrollment,Primary School,,,0,43,0.0,103,92.0,entry_lvl,unknown
419,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,>4,32,0.0,103,92.0,expert_lvl,small_company
420,0,1,no_enrollment,Graduate,STEM,,1,54,0.0,67,85.5,mid_lvl,unknown
421,0,1,Full time course,Masters,STEM,Pvt Ltd,1,7,0.0,162,76.7,mid_lvl,small_company
422,2,1,no_enrollment,Masters,STEM,,2,322,1.0,71,88.4,mid_lvl,unknown
423,0,1,no_enrollment,,,,0,96,0.0,80,84.7,expert_lvl,mid_size_company
424,2,1,Full time course,Graduate,STEM,Pvt Ltd,1,7,0.0,160,92.0,mid_lvl,large_company
425,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,53,0.0,16,91.0,expert_lvl,small_company
426,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,161,0.0,67,85.5,senior_lvl,small_company
427,1,0,no_enrollment,Masters,STEM,Pvt Ltd,1,11,0.0,136,89.7,mid_lvl,small_company
428,0,1,no_enrollment,Graduate,STEM,Public Sector,2,6,0.0,41,82.7,mid_lvl,mid_size_company
429,1,0,Full time course,Graduate,STEM,,1,72,1.0,21,62.4,entry_lvl,small_company
430,2,1,no_enrollment,Masters,Humanities,Pvt Ltd,1,182,0.0,105,79.4,mid_lvl,small_company
431,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,67,0.0,75,93.9,expert_lvl,large_company
432,2,0,no_enrollment,Graduate,STEM,,1,50,0.0,128,52.7,entry_lvl,unknown
433,2,0,Part time course,Graduate,STEM,Pvt Ltd,1,16,0.0,71,88.4,mid_lvl,mid_size_company
434,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,38,0.0,16,91.0,expert_lvl,very_large_company
435,0,1,no_enrollment,Graduate,Arts,Early Stage Startup,1,98,0.0,103,92.0,mid_lvl,small_company
436,1,0,Part time course,Graduate,STEM,,2,7,1.0,70,69.8,mid_lvl,unknown
437,1,0,Full time course,Graduate,STEM,,1,88,0.0,160,92.0,mid_lvl,unknown
438,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,112,0.0,71,88.4,mid_lvl,mid_size_company
439,0,1,Full time course,Graduate,STEM,,0,30,1.0,158,76.6,expert_lvl,large_company
440,0,1,no_enrollment,Graduate,STEM,Funded Startup,1,9,0.0,123,73.8,mid_lvl,small_company
441,0,0,Full time course,High School,,Pvt Ltd,1,36,0.0,67,85.5,mid_lvl,very_large_company
442,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,24,0.0,16,91.0,expert_lvl,mid_size_company
443,1,1,no_enrollment,Masters,Humanities,NGO,1,28,0.0,103,92.0,mid_lvl,very_large_company
444,1,1,Part time course,Graduate,STEM,Public Sector,1,166,0.0,173,87.8,senior_lvl,small_company
445,1,1,Full time course,Masters,STEM,Pvt Ltd,2,61,1.0,21,62.4,senior_lvl,small_company
446,1,1,no_enrollment,Graduate,STEM,Public Sector,3,24,0.0,46,76.2,expert_lvl,small_company
447,1,0,Full time course,Graduate,STEM,,1,8,1.0,16,91.0,senior_lvl,unknown
448,1,1,no_enrollment,Graduate,STEM,,1,133,0.0,165,90.3,mid_lvl,unknown
449,1,1,no_enrollment,Graduate,STEM,,>4,143,0.0,67,85.5,senior_lvl,unknown
450,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,29,0.0,173,87.8,expert_lvl,small_company
451,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,53,0.0,103,92.0,mid_lvl,very_large_company
452,1,1,no_enrollment,Graduate,STEM,Public Sector,>4,11,1.0,103,92.0,mid_lvl,very_large_company
453,1,1,no_enrollment,Graduate,STEM,,1,7,0.0,21,62.4,mid_lvl,small_company
454,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,87,0.0,46,76.2,mid_lvl,small_company
455,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,18,0.0,103,92.0,mid_lvl,small_company
456,1,1,no_enrollment,Graduate,Arts,Pvt Ltd,1,76,1.0,41,82.7,mid_lvl,large_company
457,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,114,0.0,21,62.4,mid_lvl,very_large_company
458,0,0,Full time course,High School,,,,56,0.0,103,92.0,mid_lvl,unknown
459,1,1,no_enrollment,Graduate,STEM,,>4,30,0.0,16,91.0,mid_lvl,small_company
460,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,80,0.0,83,92.3,expert_lvl,mid_size_company
461,1,1,Full time course,Graduate,STEM,Pvt Ltd,0,52,0.0,40,77.6,senior_lvl,large_company
462,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,13,0.0,21,62.4,entry_lvl,small_company
463,0,1,no_enrollment,Graduate,STEM,Public Sector,0,42,0.0,162,76.7,mid_lvl,mid_size_company
464,0,1,Part time course,Masters,STEM,Pvt Ltd,1,56,1.0,162,76.7,mid_lvl,small_company
465,1,0,no_enrollment,Primary School,,,0,12,1.0,21,62.4,mid_lvl,unknown
466,1,1,no_enrollment,Masters,Humanities,Pvt Ltd,1,36,0.0,138,83.6,mid_lvl,mid_size_company
467,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,67,0.0,114,92.6,expert_lvl,large_company
468,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,13,1.0,21,62.4,mid_lvl,small_company
469,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,100,0.0,103,92.0,mid_lvl,unknown
470,1,1,no_enrollment,Phd,STEM,Pvt Ltd,1,58,0.0,16,91.0,expert_lvl,very_large_company
471,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,18,1.0,21,62.4,mid_lvl,mid_size_company
472,0,1,no_enrollment,Masters,STEM,Pvt Ltd,2,90,1.0,21,62.4,mid_lvl,very_large_company
473,0,0,no_enrollment,Masters,STEM,,1,59,0.0,12,64.0,mid_lvl,very_large_company
474,0,1,no_enrollment,Masters,STEM,Pvt Ltd,2,35,0.0,102,80.4,mid_lvl,very_large_company
475,1,1,Full time course,Graduate,STEM,Pvt Ltd,2,11,0.0,65,80.2,entry_lvl,very_large_company
476,1,1,no_enrollment,Graduate,STEM,,2,15,1.0,21,62.4,mid_lvl,unknown
477,1,1,no_enrollment,Graduate,Other,Pvt Ltd,>4,206,0.0,103,92.0,senior_lvl,small_company
478,0,1,no_enrollment,Masters,STEM,Pvt Ltd,1,130,0.0,7,64.7,mid_lvl,small_company
479,0,0,,,,,0,30,0.0,103,92.0,entry_lvl,unknown
480,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,88,0.0,28,93.9,expert_lvl,very_large_company
481,0,0,no_enrollment,Masters,Business Degree,Pvt Ltd,1,18,0.0,21,62.4,entry_lvl,very_large_company
482,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,41,0.0,21,62.4,mid_lvl,small_company
483,1,1,Part time course,Masters,STEM,Pvt Ltd,2,16,0.0,114,92.6,senior_lvl,very_large_company
484,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,95,0.0,104,92.4,expert_lvl,large_company
485,1,0,no_enrollment,Graduate,STEM,Public Sector,1,53,0.0,21,62.4,mid_lvl,unknown
486,1,1,no_enrollment,Graduate,STEM,,>4,220,1.0,103,92.0,expert_lvl,unknown
487,0,1,no_enrollment,Masters,STEM,Pvt Ltd,2,21,0.0,67,85.5,expert_lvl,small_company
488,1,1,no_enrollment,Masters,STEM,Public Sector,>4,94,0.0,72,79.5,expert_lvl,mid_size_company
489,1,1,no_enrollment,Graduate,No Major,Pvt Ltd,3,20,0.0,103,92.0,expert_lvl,small_company
490,1,0,no_enrollment,Graduate,STEM,,0,47,1.0,101,55.8,mid_lvl,unknown
491,1,1,no_enrollment,Graduate,STEM,,2,60,0.0,103,92.0,expert_lvl,unknown
492,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,78,1.0,21,62.4,mid_lvl,very_large_company
493,0,0,no_enrollment,Graduate,STEM,Public Sector,1,5,0.0,103,92.0,mid_lvl,very_large_company
494,1,1,no_enrollment,,,,1,20,0.0,105,79.4,mid_lvl,small_company
495,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,2,0.0,75,93.9,expert_lvl,very_large_company
496,2,1,Full time course,Graduate,STEM,Pvt Ltd,>4,206,0.0,105,79.4,mid_lvl,mid_size_company
497,1,0,no_enrollment,High School,,,1,90,0.0,67,85.5,senior_lvl,unknown
498,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,25,0.0,19,68.2,senior_lvl,mid_size_company
499,1,1,Full time course,Graduate,STEM,Pvt Ltd,1,8,1.0,21,62.4,mid_lvl,small_company
500,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,22,0.0,114,92.6,mid_lvl,mid_size_company
501,1,1,no_enrollment,Graduate,Humanities,Pvt Ltd,>4,90,0.0,103,92.0,expert_lvl,mid_size_company
502,0,1,no_enrollment,Graduate,STEM,Early Stage Startup,1,56,0.0,16,91.0,mid_lvl,small_company
503,1,1,Full time course,High School,,,2,81,1.0,103,92.0,senior_lvl,unknown
504,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,120,0.0,114,92.6,mid_lvl,small_company
505,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,0,18,1.0,21,62.4,mid_lvl,small_company
506,0,1,no_enrollment,High School,,Pvt Ltd,0,19,0.0,100,88.7,expert_lvl,small_company
507,1,1,Full time course,Graduate,STEM,Pvt Ltd,2,314,0.0,65,80.2,mid_lvl,large_company
508,0,0,no_enrollment,Graduate,STEM,,2,15,0.0,75,93.9,expert_lvl,unknown
509,1,0,Full time course,Graduate,STEM,,0,10,0.0,16,91.0,mid_lvl,unknown
510,0,1,Part time course,Graduate,STEM,Pvt Ltd,>4,39,0.0,73,75.4,mid_lvl,small_company
511,1,1,no_enrollment,Masters,STEM,,1,25,1.0,21,62.4,mid_lvl,unknown
512,1,0,no_enrollment,Graduate,STEM,Early Stage Startup,1,146,1.0,101,55.8,entry_lvl,small_company
513,1,1,no_enrollment,Graduate,STEM,,1,26,0.0,21,62.4,mid_lvl,unknown
514,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,25,0.0,20,79.6,senior_lvl,mid_size_company
515,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,50,1.0,103,92.0,expert_lvl,small_company
516,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,30,0.0,103,92.0,mid_lvl,very_large_company
517,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,39,0.0,106,69.8,expert_lvl,very_large_company
518,0,0,Full time course,High School,,,0,56,1.0,21,62.4,entry_lvl,unknown
519,0,1,no_enrollment,Graduate,STEM,,1,82,1.0,21,62.4,mid_lvl,small_company
520,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,32,0.0,21,62.4,mid_lvl,very_large_company
521,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,43,1.0,16,91.0,expert_lvl,small_company
522,1,1,no_enrollment,,,Pvt Ltd,>4,15,1.0,11,55.00000000000001,expert_lvl,mid_size_company
523,1,0,no_enrollment,Graduate,STEM,,1,21,1.0,143,74.0,mid_lvl,unknown
524,1,1,no_enrollment,Graduate,Humanities,Pvt Ltd,2,226,0.0,67,85.5,mid_lvl,very_large_company
525,1,1,no_enrollment,Graduate,STEM,,1,60,0.0,103,92.0,senior_lvl,unknown
526,1,1,no_enrollment,Graduate,STEM,,1,9,0.0,78,57.9,mid_lvl,unknown
527,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,50,0.0,21,62.4,mid_lvl,small_company
528,1,0,Part time course,High School,,Pvt Ltd,1,280,1.0,73,75.4,mid_lvl,large_company
